frame,n_deposited_mg,z_order_0002,I0002_z,I10m10_xy,texture_I0002_over_I10m10,mean_height_A
3055,0,nan,nan,nan,nan,nan
3056,0,nan,nan,nan,nan,nan
3057,0,nan,nan,nan,nan,nan
3058,0,nan,nan,nan,nan,nan
3059,0,nan,nan,nan,nan,nan
3060,0,nan,nan,nan,nan,nan
3061,0,nan,nan,nan,nan,nan
3062,0,nan,nan,nan,nan,nan
3063,0,nan,nan,nan,nan,nan
3064,0,nan,nan,nan,nan,nan
3065,0,nan,nan,nan,nan,nan
3066,0,nan,nan,nan,nan,nan
3067,0,nan,nan,nan,nan,nan
3068,0,nan,nan,nan,nan,nan
3069,0,nan,nan,nan,nan,nan
3070,0,nan,nan,nan,nan,nan
3071,0,nan,nan,nan,nan,nan
3072,0,nan,nan,nan,nan,nan
3073,0,nan,nan,nan,nan,nan
3074,0,nan,nan,nan,nan,nan
3075,0,nan,nan,nan,nan,nan
3076,0,nan,nan,nan,nan,nan
3077,0,nan,nan,nan,nan,nan
3078,0,nan,nan,nan,nan,nan
3079,0,nan,nan,nan,nan,nan
3080,0,nan,nan,nan,nan,nan
3081,0,nan,nan,nan,nan,nan
3082,0,nan,nan,nan,nan,nan
3083,0,nan,nan,nan,nan,nan
3084,0,nan,nan,nan,nan,nan
3085,0,nan,nan,nan,nan,nan
3086,0,nan,nan,nan,nan,nan
3087,0,nan,nan,nan,nan,nan
3088,0,nan,nan,nan,nan,nan
3089,0,nan,nan,nan,nan,nan
3090,0,nan,nan,nan,nan,nan
3091,0,nan,nan,nan,nan,nan
3092,0,nan,nan,nan,nan,nan
3093,0,nan,nan,nan,nan,nan
3094,0,nan,nan,nan,nan,nan
3095,0,nan,nan,nan,nan,nan
3096,0,nan,nan,nan,nan,nan
3097,0,nan,nan,nan,nan,nan
3098,0,nan,nan,nan,nan,nan
3099,0,nan,nan,nan,nan,nan
3100,0,nan,nan,nan,nan,nan
3101,0,nan,nan,nan,nan,nan
3102,0,nan,nan,nan,nan,nan
3103,0,nan,nan,nan,nan,nan
3104,0,nan,nan,nan,nan,nan
3105,0,nan,nan,nan,nan,nan
3106,0,nan,nan,nan,nan,nan
3107,0,nan,nan,nan,nan,nan
3108,0,nan,nan,nan,nan,nan
3109,0,nan,nan,nan,nan,nan
3110,0,nan,nan,nan,nan,nan
3111,0,nan,nan,nan,nan,nan
3112,0,nan,nan,nan,nan,nan
3113,0,nan,nan,nan,nan,nan
3114,0,nan,nan,nan,nan,nan
3115,0,nan,nan,nan,nan,nan
3116,0,nan,nan,nan,nan,nan
3117,0,nan,nan,nan,nan,nan
3118,0,nan,nan,nan,nan,nan
3119,0,nan,nan,nan,nan,nan
3120,0,nan,nan,nan,nan,nan
3121,0,nan,nan,nan,nan,nan
3122,0,nan,nan,nan,nan,nan
3123,0,nan,nan,nan,nan,nan
3124,0,nan,nan,nan,nan,nan
3125,0,nan,nan,nan,nan,nan
3126,0,nan,nan,nan,nan,nan
3127,0,nan,nan,nan,nan,nan
3128,0,nan,nan,nan,nan,nan
3129,0,nan,nan,nan,nan,nan
3130,0,nan,nan,nan,nan,nan
3131,0,nan,nan,nan,nan,nan
3132,0,nan,nan,nan,nan,nan
3133,0,nan,nan,nan,nan,nan
3134,0,nan,nan,nan,nan,nan
3135,0,nan,nan,nan,nan,nan
3136,0,nan,nan,nan,nan,nan
3137,0,nan,nan,nan,nan,nan
3138,0,nan,nan,nan,nan,nan
3139,0,nan,nan,nan,nan,nan
3140,0,nan,nan,nan,nan,nan
3141,0,nan,nan,nan,nan,nan
3142,0,nan,nan,nan,nan,nan
3143,0,nan,nan,nan,nan,nan
3144,0,nan,nan,nan,nan,nan
3145,0,nan,nan,nan,nan,nan
3146,0,nan,nan,nan,nan,nan
3147,0,nan,nan,nan,nan,nan
3148,0,nan,nan,nan,nan,nan
3149,0,nan,nan,nan,nan,nan
3150,0,nan,nan,nan,nan,nan
3151,0,nan,nan,nan,nan,nan
3152,0,nan,nan,nan,nan,nan
3153,0,nan,nan,nan,nan,nan
3154,0,nan,nan,nan,nan,nan
3155,0,nan,nan,nan,nan,nan
3156,0,nan,nan,nan,nan,nan
3157,0,nan,nan,nan,nan,nan
3158,0,nan,nan,nan,nan,nan
3159,0,nan,nan,nan,nan,nan
3160,0,nan,nan,nan,nan,nan
3161,0,nan,nan,nan,nan,nan
3162,0,nan,nan,nan,nan,nan
3163,0,nan,nan,nan,nan,nan
3164,0,nan,nan,nan,nan,nan
3165,0,nan,nan,nan,nan,nan
3166,0,nan,nan,nan,nan,nan
3167,0,nan,nan,nan,nan,nan
3168,0,nan,nan,nan,nan,nan
3169,0,nan,nan,nan,nan,nan
3170,0,nan,nan,nan,nan,nan
3171,0,nan,nan,nan,nan,nan
3172,0,nan,nan,nan,nan,nan
3173,0,nan,nan,nan,nan,nan
3174,0,nan,nan,nan,nan,nan
3175,0,nan,nan,nan,nan,nan
3176,0,nan,nan,nan,nan,nan
3177,0,nan,nan,nan,nan,nan
3178,0,nan,nan,nan,nan,nan
3179,0,nan,nan,nan,nan,nan
3180,0,nan,nan,nan,nan,nan
3181,0,nan,nan,nan,nan,nan
3182,0,nan,nan,nan,nan,nan
3183,0,nan,nan,nan,nan,nan
3184,0,nan,nan,nan,nan,nan
3185,0,nan,nan,nan,nan,nan
3186,0,nan,nan,nan,nan,nan
3187,0,nan,nan,nan,nan,nan
3188,0,nan,nan,nan,nan,nan
3189,0,nan,nan,nan,nan,nan
3190,0,nan,nan,nan,nan,nan
3191,0,nan,nan,nan,nan,nan
3192,0,nan,nan,nan,nan,nan
3193,0,nan,nan,nan,nan,nan
3194,0,nan,nan,nan,nan,nan
3195,0,nan,nan,nan,nan,nan
3196,0,nan,nan,nan,nan,nan
3197,0,nan,nan,nan,nan,nan
3198,0,nan,nan,nan,nan,nan
3199,0,nan,nan,nan,nan,nan
3200,0,nan,nan,nan,nan,nan
3201,0,nan,nan,nan,nan,nan
3202,0,nan,nan,nan,nan,nan
3203,0,nan,nan,nan,nan,nan
3204,0,nan,nan,nan,nan,nan
3205,0,nan,nan,nan,nan,nan
3206,0,nan,nan,nan,nan,nan
3207,0,nan,nan,nan,nan,nan
3208,0,nan,nan,nan,nan,nan
3209,0,nan,nan,nan,nan,nan
3210,0,nan,nan,nan,nan,nan
3211,0,nan,nan,nan,nan,nan
3212,0,nan,nan,nan,nan,nan
3213,0,nan,nan,nan,nan,nan
3214,0,nan,nan,nan,nan,nan
3215,0,nan,nan,nan,nan,nan
3216,0,nan,nan,nan,nan,nan
3217,0,nan,nan,nan,nan,nan
3218,0,nan,nan,nan,nan,nan
3219,0,nan,nan,nan,nan,nan
3220,0,nan,nan,nan,nan,nan
3221,0,nan,nan,nan,nan,nan
3222,0,nan,nan,nan,nan,nan
3223,0,nan,nan,nan,nan,nan
3224,0,nan,nan,nan,nan,nan
3225,0,nan,nan,nan,nan,nan
3226,0,nan,nan,nan,nan,nan
3227,0,nan,nan,nan,nan,nan
3228,0,nan,nan,nan,nan,nan
3229,0,nan,nan,nan,nan,nan
3230,0,nan,nan,nan,nan,nan
3231,0,nan,nan,nan,nan,nan
3232,0,nan,nan,nan,nan,nan
3233,0,nan,nan,nan,nan,nan
3234,0,nan,nan,nan,nan,nan
3235,0,nan,nan,nan,nan,nan
3236,0,nan,nan,nan,nan,nan
3237,0,nan,nan,nan,nan,nan
3238,0,nan,nan,nan,nan,nan
3239,0,nan,nan,nan,nan,nan
3240,0,nan,nan,nan,nan,nan
3241,0,nan,nan,nan,nan,nan
3242,0,nan,nan,nan,nan,nan
3243,0,nan,nan,nan,nan,nan
3244,0,nan,nan,nan,nan,nan
3245,0,nan,nan,nan,nan,nan
3246,0,nan,nan,nan,nan,nan
3247,0,nan,nan,nan,nan,nan
3248,0,nan,nan,nan,nan,nan
3249,0,nan,nan,nan,nan,nan
3250,0,nan,nan,nan,nan,nan
3251,0,nan,nan,nan,nan,nan
3252,0,nan,nan,nan,nan,nan
3253,0,nan,nan,nan,nan,nan
3254,0,nan,nan,nan,nan,nan
3255,0,nan,nan,nan,nan,nan
3256,0,nan,nan,nan,nan,nan
3257,0,nan,nan,nan,nan,nan
3258,0,nan,nan,nan,nan,nan
3259,0,nan,nan,nan,nan,nan
3260,0,nan,nan,nan,nan,nan
3261,0,nan,nan,nan,nan,nan
3262,0,nan,nan,nan,nan,nan
3263,0,nan,nan,nan,nan,nan
3264,0,nan,nan,nan,nan,nan
3265,0,nan,nan,nan,nan,nan
3266,0,nan,nan,nan,nan,nan
3267,0,nan,nan,nan,nan,nan
3268,0,nan,nan,nan,nan,nan
3269,0,nan,nan,nan,nan,nan
3270,0,nan,nan,nan,nan,nan
3271,0,nan,nan,nan,nan,nan
3272,0,nan,nan,nan,nan,nan
3273,0,nan,nan,nan,nan,nan
3274,0,nan,nan,nan,nan,nan
3275,0,nan,nan,nan,nan,nan
3276,0,nan,nan,nan,nan,nan
3277,0,nan,nan,nan,nan,nan
3278,0,nan,nan,nan,nan,nan
3279,0,nan,nan,nan,nan,nan
3280,0,nan,nan,nan,nan,nan
3281,0,nan,nan,nan,nan,nan
3282,0,nan,nan,nan,nan,nan
3283,0,nan,nan,nan,nan,nan
3284,0,nan,nan,nan,nan,nan
3285,0,nan,nan,nan,nan,nan
3286,0,nan,nan,nan,nan,nan
3287,0,nan,nan,nan,nan,nan
3288,0,nan,nan,nan,nan,nan
3289,0,nan,nan,nan,nan,nan
3290,0,nan,nan,nan,nan,nan
3291,0,nan,nan,nan,nan,nan
3292,0,nan,nan,nan,nan,nan
3293,0,nan,nan,nan,nan,nan
3294,0,nan,nan,nan,nan,nan
3295,0,nan,nan,nan,nan,nan
3296,0,nan,nan,nan,nan,nan
3297,0,nan,nan,nan,nan,nan
3298,0,nan,nan,nan,nan,nan
3299,0,nan,nan,nan,nan,nan
3300,0,nan,nan,nan,nan,nan
3301,0,nan,nan,nan,nan,nan
3302,0,nan,nan,nan,nan,nan
3303,0,nan,nan,nan,nan,nan
3304,0,nan,nan,nan,nan,nan
3305,0,nan,nan,nan,nan,nan
3306,0,nan,nan,nan,nan,nan
3307,0,nan,nan,nan,nan,nan
3308,0,nan,nan,nan,nan,nan
3309,0,nan,nan,nan,nan,nan
3310,0,nan,nan,nan,nan,nan
3311,0,nan,nan,nan,nan,nan
3312,0,nan,nan,nan,nan,nan
3313,0,nan,nan,nan,nan,nan
3314,0,nan,nan,nan,nan,nan
3315,0,nan,nan,nan,nan,nan
3316,0,nan,nan,nan,nan,nan
3317,0,nan,nan,nan,nan,nan
3318,0,nan,nan,nan,nan,nan
3319,0,nan,nan,nan,nan,nan
3320,0,nan,nan,nan,nan,nan
3321,0,nan,nan,nan,nan,nan
3322,0,nan,nan,nan,nan,nan
3323,0,nan,nan,nan,nan,nan
3324,0,nan,nan,nan,nan,nan
3325,0,nan,nan,nan,nan,nan
3326,0,nan,nan,nan,nan,nan
3327,0,nan,nan,nan,nan,nan
3328,0,nan,nan,nan,nan,nan
